Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop
4,100,55,40,6.5,1100,30,9
4,105,55,40,6.5,1100,30,9
4,110,55,40,6.5,1100,30,9
4,115,55,40,6.5,1100,30,9
4,120,55,40,6.5,1100,30,9
4,80,60,45,7.0,1200,35,9
4,85,60,45,7.0,1200,35,9
4,90,60,45,7.0,1200,35,9
4,95,60,45,7.0,1200,35,9
4,100,60,45,7.0,1200,35,9
4,105,60,45,7.0,1200,35,9
4,110,60,45,7.0,1200,35,9
4,115,60,45,7.0,1200,35,9
4,120,60,45,7.0,1200,35,9
4,80,40,55,7.5,1300,25,9
4,85,40,55,7.5,1300,25,9
4,90,40,55,7.5,1300,25,9
4,95,40,55,7.5,1300,25,9
4,100,40,55,7.5,1300,25,9
4,105,40,55,7.5,1300,25,9
4,110,40,55,7.5,1300,25,9
4,115,40,55,7.5,1300,25,9
4,120,40,55,7.5,1300,25,9
4,80,45,60,6.0,1400,30,9
4,85,45,60,6.0,1400,30,9
4,90,45,60,6.0,1400,30,9
4,95,45,60,6.0,1400,30,9
4,100,45,60,6.0,1400,30,9
4,105,45,60,6.0,1400,30,9
4,110,45,60,6.0,1400,30,9
4,115,45,60,6.0,1400,30,9
4,120,45,60,6.0,1400,30,9
4,80,50,40,6.5,1500,35,9
4,85,50,40,6.5,1500,35,9
4,90,50,40,6.5,1500,35,9
4,95,50,40,6.5,1500,35,9
4,100,50,40,6.5,1500,35,9
4,105,50,40,6.5,1500,35,9
4,110,50,40,6.5,1500,35,9
4,115,50,40,6.5,1500,35,9
4,120,50,40,6.5,1500,35,9
4,80,55,45,7.0,1000,25,9
4,85,55,45,7.0,1000,25,9
4,90,55,45,7.0,1000,25,9
4,95,55,45,7.0,1000,25,9
4,100,55,45,7.0,1000,25,9
4,105,55,45,7.0,1000,25,9
4,110,55,45,7.0,1000,25,9
4,115,55,45,7.0,1000,25,9
4,120,55,45,7.0,1000,25,9
4,80,60,50,7.5,1100,30,9
4,85,60,50,7.5,1100,30,9
4,90,60,50,7.5,1100,30,9
4,95,60,50,7.5,1100,30,9
4,100,60,50,7.5,1100,30,9
4,105,60,50,7.5,1100,30,9
4,110,60,50,7.5,1100,30,9
4,115,60,50,7.5,1100,30,9
4,120,60,50,7.5,1100,30,9
4,80,40,60,6.0,1200,35,9
4,85,40,60,6.0,1200,35,9
4,90,40,60,6.0,1200,35,9
4,95,40,60,6.0,1200,35,9
4,100,40,60,6.0,1200,35,9
4,105,40,60,6.0,1200,35,9
4,110,40,60,6.0,1200,35,9
4,115,40,60,6.0,1200,35,9
4,120,40,60,6.0,1200,35,9
4,80,45,40,6.5,1300,25,9
4,85,45,40,6.5,1300,25,9
4,90,45,40,6.5,1300,25,9
4,95,45,40,6.5,1300,25,9
4,100,45,40,6.5,1300,25,9
4,105,45,40,6.5,1300,25,9
4,110,45,40,6.5,1300,25,9
4,115,45,40,6.5,1300,25,9
4,120,45,40,6.5,1300,25,9
4,80,50,45,7.0,1400,30,9
4,85,50,45,7.0,1400,30,9
4,90,50,45,7.0,1400,30,9
4,95,50,45,7.0,1400,30,9
4,100,50,45,7.0,1400,30,9
4,105,50,45,7.0,1400,30,9
4,110,50,45,7.0,1400,30,9
4,115,50,45,7.0,1400,30,9
4,120,50,45,7.0,1400,30,9
4,80,55,50,7.5,1500,35,9
4,85,55,50,7.5,1500,35,9
4,90,55,50,7.5,1500,35,9
4,95,55,50,7.5,1500,35,9
4,100,55,50,7.5,1500,35,9
4,105,55,50,7.5,1500,35,9
4,110,55,50,7.5,1500,35,9
4,115,55,50,7.5,1500,35,9
4,120,55,50,7.5,1500,35,9
4,80,60,55,6.0,1000,20,9
4,85,60,55,6.0,1000,20,9
4,90,60,55,6.0,1000,20,9
4,95,60,55,6.0,1000,20,9
4,100,60,55,6.0,1000,20,9
4,105,60,55,6.0,1000,20,9
4,110,60,55,6.0,1000,20,9
4,115,60,55,6.0,1000,20,9
4,120,60,55,6.0,1000,20,9
0,40,20,20,6.0,400,25,5
0,45,20,20,6.0,400,25,5
0,50,20,20,6.0,400,25,5
0,55,20,20,6.0,400,25,5
0,60,20,20,6.0,400,25,5
0,40,25,25,6.5,500,30,5
0,45,25,25,6.5,500,30,5
0,50,25,25,6.5,500,30,5
0,55,25,25,6.5,500,30,5
0,60,25,25,6.5,500,30,5
0,40,30,30,7.0,600,35,5
0,45,30,30,7.0,600,35,5
0,50,30,30,7.0,600,35,5
0,55,30,30,7.0,600,35,5
0,60,30,30,7.0,600,35,5
0,40,35,35,7.5,400,25,5
0,45,35,35,7.5,400,25,5
0,50,35,35,7.5,400,25,5
0,55,35,35,7.5,400,25,5
0,60,35,35,7.5,400,25,5
0,40,40,40,6.0,500,30,5
0,45,40,40,6.0,500,30,5
0,50,40,40,6.0,500,30,5
0,55,40,40,6.0,500,30,5
0,60,40,40,6.0,500,30,5
0,40,20,25,6.5,600,35,5
0,45,20,25,6.5,600,35,5
0,50,20,25,6.5,600,35,5
0,55,20,25,6.5,600,35,5
0,60,20,25,6.5,600,35,5
0,40,25,30,7.0,400,25,5
0,45,25,30,7.0,400,25,5
0,50,25,30,7.0,400,25,5
0,55,25,30,7.0,400,25,5
0,60,25,30,7.0,400,25,5
0,40,30,35,7.5,500,30,5
0,45,30,35,7.5,500,30,5
0,50,30,35,7.5,500,30,5
0,55,30,35,7.5,500,30,5
0,60,30,35,7.5,500,30,5
0,40,35,40,6.0,600,35,5
0,45,35,40,6.0,600,35,5
0,50,35,40,6.0,600,35,5
0,55,35,40,6.0,600,35,5
0,60,35,40,6.0,600,35,5
0,40,40,20,6.5,400,25,5
0,45,40,20,6.5,400,25,5
0,50,40,20,6.5,400,25,5
0,55,40,20,6.5,400,25,5
0,60,40,20,6.5,400,25,5
0,40,20,30,7.0,500,30,5
0,45,20,30,7.0,500,30,5
0,50,20,30,7.0,500,30,5
0,55,20,30,7.0,500,30,5
0,60,20,30,7.0,500,30,5
0,40,25,35,7.5,600,35,5
0,45,25,35,7.5,600,35,5
0,50,25,35,7.5,600,35,5
0,55,25,35,7.5,600,35,5
0,60,25,35,7.5,600,35,5
0,40,30,40,6.0,400,25,5
0,45,30,40,6.0,400,25,5
0,50,30,40,6.0,400,25,5
0,55,30,40,6.0,400,25,5
0,60,30,40,6.0,400,25,5
0,40,35,20,6.5,500,30,5
0,45,35,20,6.5,500,30,5
0,50,35,20,6.5,500,30,5
0,55,35,20,6.5,500,30,5
0,60,35,20,6.5,500,30,5
0,40,40,25,7.0,600,35,5
0,45,40,25,7.0,600,35,5
0,50,40,25,7.0,600,35,5
0,55,40,25,7.0,600,35,5
0,60,40,25,7.0,600,35,5
0,40,20,35,7.5,400,25,5
0,45,20,35,7.5,400,25,5
0,50,20,35,7.5,400,25,5
0,55,20,35,7.5,400,25,5
0,60,20,35,7.5,400,25,5
0,40,25,40,6.0,500,30,5
0,45,25,40,6.0,500,30,5
0,50,25,40,6.0,500,30,5
0,55,25,40,6.0,500,30,5
0,60,25,40,6.0,500,30,5
0,40,30,20,6.5,600,35,5
0,45,30,20,6.5,600,35,5
0,50,30,20,6.5,600,35,5
0,55,30,20,6.5,600,35,5
0,60,30,20,6.5,600,35,5
0,40,35,25,7.0,400,25,5
0,45,35,25,7.0,400,25,5
0,50,35,25,7.0,400,25,5
0,55,35,25,7.0,400,25,5
0,60,35,25,7.0,400,25,5
0,40,40,30,7.5,500,30,5
0,45,40,30,7.5,500,30,5
0,50,40,30,7.5,500,30,5
0,55,40,30,7.5,500,30,5
0,60,40,30,7.5,500,30,5
0,40,20,40,6.0,600,35,5
0,45,20,40,6.0,600,35,5
0,50,20,40,6.0,600,35,5
0,55,20,40,6.0,600,35,5
0,60,20,40,6.0,600,35,5
0,40,25,20,6.5,400,25,5
0,45,25,20,6.5,400,25,5
0,50,25,20,6.5,400,25,5
0,55,25,20,6.5,400,25,5
0,60,25,20,6.5,400,25,5
0,40,30,25,7.0,500,30,5
0,45,30,25,7.0,500,30,5
0,50,30,25,7.0,500,30,5
0,55,30,25,7.0,500,30,5
0,60,30,25,7.0,500,30,5
0,40,35,30,7.5,600,35,5
0,45,35,30,7.5,600,35,5
0,50,35,30,7.5,600,35,5
0,55,35,30,7.5,600,35,5
0,60,35,30,7.5,600,35,5
0,40,40,35,6.0,400,25,5
0,45,40,35,6.0,400,25,5
0,50,40,35,6.0,400,25,5
0,55,40,35,6.0,400,25,5
0,60,40,35,6.0,400,25,5
0,120,60,120,6.0,900,20,11
0,125,60,120,6.0,900,20,11
0,130,60,120,6.0,900,20,11
0,135,60,120,6.0,900,20,11
0,140,60,120,6.0,900,20,11
0,145,60,120,6.0,900,20,11
0,150,60,120,6.0,900,20,11
0,120,65,125,6.5,1000,25,11
0,125,65,125,6.5,1000,25,11
0,130,65,125,6.5,1000,25,11
0,135,65,125,6.5,1000,25,11
0,140,65,125,6.5,1000,25,11
0,145,65,125,6.5,1000,25,11
0,150,65,125,6.5,1000,25,11
0,120,70,130,7.0,900,30,11
0,125,70,130,7.0,900,30,11
0,130,70,130,7.0,900,30,11
0,135,70,130,7.0,900,30,11
0,140,70,130,7.0,900,30,11
0,145,70,130,7.0,900,30,11
0,150,70,130,7.0,900,30,11
0,120,75,135,6.0,1000,35,11
0,125,75,135,6.0,1000,35,11
0,130,75,135,6.0,1000,35,11
0,135,75,135,6.0,1000,35,11
0,140,75,135,6.0,1000,35,11
0,145,75,135,6.0,1000,35,11
0,150,75,135,6.0,1000,35,11
0,120,80,140,6.5,900,20,11
0,125,80,140,6.5,900,20,11
0,130,80,140,6.5,900,20,11
0,135,80,140,6.5,900,20,11
0,140,80,140,6.5,900,20,11
0,145,80,140,6.5,900,20,11
0,150,80,140,6.5,900,20,11
0,120,85,145,7.0,1000,25,11
0,125,85,145,7.0,1000,25,11
0,130,85,145,7.0,1000,25,11
0,135,85,145,7.0,1000,25,11
0,140,85,145,7.0,1000,25,11
0,145,85,145,7.0,1000,25,11
0,150,85,145,7.0,1000,25,11
0,120,90,150,6.0,900,30,11
0,125,90,150,6.0,900,30,11
0,130,90,150,6.0,900,30,11
0,135,90,150,6.0,900,30,11
0,140,90,150,6.0,900,30,11
0,145,90,150,6.0,900,30,11
0,150,90,150,6.0,900,30,11
0,120,60,125,6.5,1000,35,11
0,125,60,125,6.5,1000,35,11
0,130,60,125,6.5,1000,35,11
0,135,60,125,6.5,1000,35,11
0,140,60,125,6.5,1000,35,11
0,145,60,125,6.5,1000,35,11
0,150,60,125,6.5,1000,35,11
0,120,65,130,7.0,900,20,11
0,125,65,130,7.0,900,20,11
0,130,65,130,7.0,900,20,11
0,135,65,130,7.0,900,20,11
0,140,65,130,7.0,900,20,11
0,145,65,130,7.0,900,20,11
0,150,65,130,7.0,900,20,11
0,120,70,135,6.0,1000,25,11
0,125,70,135,6.0,1000,25,11
0,130,70,135,6.0,1000,25,11
0,135,70,135,6.0,1000,25,11
0,140,70,135,6.0,1000,25,11
0,145,70,135,6.0,1000,25,11
0,150,70,135,6.0,1000,25,11
0,120,75,140,6.5,900,30,11
0,125,75,140,6.5,900,30,11
0,130,75,140,6.5,900,30,11
0,135,75,140,6.5,900,30,11
0,140,75,140,6.5,900,30,11
0,145,75,140,6.5,900,30,11
0,150,75,140,6.5,900,30,11
0,120,80,145,7.0,1000,35,11
0,125,80,145,7.0,1000,35,11
0,130,80,145,7.0,1000,35,11
0,135,80,145,7.0,1000,35,11
0,140,80,145,7.0,1000,35,11
0,145,80,145,7.0,1000,35,11
0,150,80,145,7.0,1000,35,11
0,120,85,150,6.0,900,20,11
0,125,85,150,6.0,900,20,11
0,130,85,150,6.0,900,20,11
0,135,85,150,6.0,900,20,11
0,140,85,150,6.0,900,20,11
0,145,85,150,6.0,900,20,11
0,150,85,150,6.0,900,20,11
0,120,90,120,6.5,1000,25,11
0,125,90,120,6.5,1000,25,11
0,130,90,120,6.5,1000,25,11
0,135,90,120,6.5,1000,25,11
0,140,90,120,6.5,1000,25,11
0,145,90,120,6.5,1000,25,11
0,150,90,120,6.5,1000,25,11
0,120,60,130,7.0,900,30,11
0,125,60,130,7.0,900,30,11
0,130,60,130,7.0,900,30,11
0,135,60,130,7.0,900,30,11
0,140,60,130,7.0,900,30,11
0,145,60,130,7.0,900,30,11
0,150,60,130,7.0,900,30,11
0,120,65,135,6.0,1000,35,11
0,125,65,135,6.0,1000,35,11
0,130,65,135,6.0,1000,35,11
0,135,65,135,6.0,1000,35,11
0,140,65,135,6.0,1000,35,11
0,145,65,135,6.0,1000,35,11
0,150,65,135,6.0,1000,35,11
0,120,70,140,6.5,900,20,11
0,125,70,140,6.5,900,20,11
0,130,70,140,6.5,900,20,11
0,135,70,140,6.5,900,20,11
0,140,70,140,6.5,900,20,11
0,145,70,140,6.5,900,20,11
0,150,70,140,6.5,900,20,11
0,120,75,145,7.0,1000,25,11
0,125,75,145,7.0,1000,25,11
0,130,75,145,7.0,1000,25,11
0,135,75,145,7.0,1000,25,11
0,140,75,145,7.0,1000,25,11
0,145,75,145,7.0,1000,25,11
0,150,75,145,7.0,1000,25,11
0,120,80,150,6.0,900,30,11
0,125,80,150,6.0,900,30,11
0,130,80,150,6.0,900,30,11
0,135,80,150,6.0,900,30,11
0,140,80,150,6.0,900,30,11
0,145,80,150,6.0,900,30,11
0,150,80,150,6.0,900,30,11
0,120,85,120,6.5,1000,35,11
0,125,85,120,6.5,1000,35,11
0,130,85,120,6.5,1000,35,11
0,135,85,120,6.5,1000,35,11
0,140,85,120,6.5,1000,35,11
0,145,85,120,6.5,1000,35,11
0,150,85,120,6.5,1000,35,11
0,120,90,125,7.0,900,20,11
0,125,90,125,7.0,900,20,11
0,130,90,125,7.0,900,20,11
0,135,90,125,7.0,900,20,11
0,140,90,125,7.0,900,20,11
0,145,90,125,7.0,900,20,11
0,150,90,125,7.0,900,20,11
0,120,60,135,6.0,1000,25,11
0,125,60,135,6.0,1000,25,11
0,130,60,135,6.0,1000,25,11
0,135,60,135,6.0,1000,25,11
0,140,60,135,6.0,1000,25,11
0,145,60,135,6.0,1000,25,11
0,150,60,135,6.0,1000,25,11
0,120,65,140,6.5,900,30,11
0,125,65,140,6.5,900,30,11
0,130,65,140,6.5,900,30,11
0,135,65,140,6.5,900,30,11
0,140,65,140,6.5,900,30,11
0,145,65,140,6.5,900,30,11
0,150,65,140,6.5,900,30,11
0,120,70,145,7.0,1000,35,11
0,125,70,145,7.0,1000,35,11
0,130,70,145,7.0,1000,35,11
0,135,70,145,7.0,1000,35,11
0,140,70,145,7.0,1000,35,11
0,145,70,145,7.0,1000,35,11
0,150,70,145,7.0,1000,35,11
0,120,75,150,6.0,900,20,11
0,125,75,150,6.0,900,20,11
0,130,75,150,6.0,900,20,11
0,135,75,150,6.0,900,20,11
0,140,75,150,6.0,900,20,11
0,145,75,150,6.0,900,20,11
0,150,75,150,6.0,900,20,11
0,120,80,120,6.5,1000,25,11
0,125,80,120,6.5,1000,25,11
0,130,80,120,6.5,1000,25,11
0,135,80,120,6.5,1000,25,11
0,140,80,120,6.5,1000,25,11
0,145,80,120,6.5,1000,25,11
0,150,80,120,6.5,1000,25,11
0,120,85,125,7.0,900,30,11
0,125,85,125,7.0,900,30,11
0,130,85,125,7.0,900,30,11
0,135,85,125,7.0,900,30,11
0,140,85,125,7.0,900,30,11
0,145,85,125,7.0,900,30,11
0,150,85,125,7.0,900,30,11
0,120,90,130,6.0,1000,35,11
0,125,90,130,6.0,1000,35,11
0,130,90,130,6.0,1000,35,11
0,135,90,130,6.0,1000,35,11
0,140,90,130,6.0,1000,35,11
0,145,90,130,6.0,1000,35,11
0,150,90,130,6.0,1000,35,11
0,120,60,140,6.5,900,20,11
0,125,60,140,6.5,900,20,11
0,130,60,140,6.5,900,20,11
0,135,60,140,6.5,900,20,11
0,140,60,140,6.5,900,20,11
0,145,60,140,6.5,900,20,11
0,150,60,140,6.5,900,20,11
0,120,65,145,7.0,1000,25,11
0,125,65,145,7.0,1000,25,11
0,130,65,145,7.0,1000,25,11
0,135,65,145,7.0,1000,25,11
0,140,65,145,7.0,1000,25,11
0,145,65,145,7.0,1000,25,11
0,150,65,145,7.0,1000,25,11
0,120,70,150,6.0,900,30,11
0,125,70,150,6.0,900,30,11
0,130,70,150,6.0,900,30,11
0,135,70,150,6.0,900,30,11
0,140,70,150,6.0,900,30,11
0,145,70,150,6.0,900,30,11
0,150,70,150,6.0,900,30,11
0,120,75,120,6.5,1000,35,11
0,125,75,120,6.5,1000,35,11
0,130,75,120,6.5,1000,35,11
0,135,75,120,6.5,1000,35,11
0,140,75,120,6.5,1000,35,11
0,145,75,120,6.5,1000,35,11
0,150,75,120,6.5,1000,35,11
0,120,80,125,7.0,900,20,11
0,125,80,125,7.0,900,20,11
0,130,80,125,7.0,900,20,11
0,135,80,125,7.0,900,20,11
0,140,80,125,7.0,900,20,11
0,145,80,125,7.0,900,20,11
0,150,80,125,7.0,900,20,11
0,120,85,130,6.0,1000,25,11
0,125,85,130,6.0,1000,25,11
0,130,85,130,6.0,1000,25,11
0,135,85,130,6.0,1000,25,11
0,140,85,130,6.0,1000,25,11
0,145,85,130,6.0,1000,25,11
0,150,85,130,6.0,1000,25,11
0,120,90,135,6.5,900,30,11
0,125,90,135,6.5,900,30,11
0,130,90,135,6.5,900,30,11
0,135,90,135,6.5,900,30,11
0,140,90,135,6.5,900,30,11
0,145,90,135,6.5,900,30,11
0,150,90,135,6.5,900,30,11
0,120,60,145,7.0,1000,35,11
0,125,60,145,7.0,1000,35,11
0,130,60,145,7.0,1000,35,11
0,135,60,145,7.0,1000,35,11
0,140,60,145,7.0,1000,35,11
0,145,60,145,7.0,1000,35,11
0,150,60,145,7.0,1000,35,11
0,120,65,150,6.0,900,20,11
0,125,65,150,6.0,900,20,11
0,130,65,150,6.0,900,20,11
0,135,65,150,6.0,900,20,11
0,140,65,150,6.0,900,20,11
0,145,65,150,6.0,900,20,11
0,150,65,150,6.0,900,20,11
0,120,70,120,6.5,1000,25,11
0,125,70,120,6.5,1000,25,11
0,130,70,120,6.5,1000,25,11
0,135,70,120,6.5,1000,25,11
0,140,70,120,6.5,1000,25,11
0,145,70,120,6.5,1000,25,11
0,150,70,120,6.5,1000,25,11
0,120,75,125,7.0,900,30,11
0,125,75,125,7.0,900,30,11
0,130,75,125,7.0,900,30,11
0,135,75,125,7.0,900,30,11
0,140,75,125,7.0,900,30,11
0,145,75,125,7.0,900,30,11
0,150,75,125,7.0,900,30,11
0,120,80,130,6.0,1000,35,11
0,125,80,130,6.0,1000,35,11
0,130,80,130,6.0,1000,35,11
0,135,80,130,6.0,1000,35,11
0,140,80,130,6.0,1000,35,11
0,145,80,130,6.0,1000,35,11
0,150,80,130,6.0,1000,35,11
0,120,85,135,6.5,900,20,11
0,125,85,135,6.5,900,20,11
0,130,85,135,6.5,900,20,11
0,135,85,135,6.5,900,20,11
0,140,85,135,6.5,900,20,11
0,145,85,135,6.5,900,20,11
0,150,85,135,6.5,900,20,11
0,120,90,140,7.0,1000,25,11
0,125,90,140,7.0,1000,25,11
0,130,90,140,7.0,1000,25,11
0,135,90,140,7.0,1000,25,11
0,140,90,140,7.0,1000,25,11
0,145,90,140,7.0,1000,25,11
0,150,90,140,7.0,1000,25,11
0,120,60,150,6.0,900,30,11
0,125,60,150,6.0,900,30,11
0,130,60,150,6.0,900,30,11
0,135,60,150,6.0,900,30,11
0,140,60,150,6.0,900,30,11
0,145,60,150,6.0,900,30,11
0,150,60,150,6.0,900,30,11
0,120,65,120,6.5,1000,35,11
0,125,65,120,6.5,1000,35,11
0,130,65,120,6.5,1000,35,11
0,135,65,120,6.5,1000,35,11
0,140,65,120,6.5,1000,35,11
0,145,65,120,6.5,1000,35,11
0,150,65,120,6.5,1000,35,11
0,120,70,125,7.0,900,20,11
0,125,70,125,7.0,900,20,11
0,130,70,125,7.0,900,20,11
0,135,70,125,7.0,900,20,11
0,140,70,125,7.0,900,20,11
0,145,70,125,7.0,900,20,11
0,150,70,125,7.0,900,20,11
0,120,75,130,6.0,1000,25,11
0,125,75,130,6.0,1000,25,11
0,130,75,130,6.0,1000,25,11
0,135,75,130,6.0,1000,25,11
0,140,75,130,6.0,1000,25,11
0,145,75,130,6.0,1000,25,11
0,150,75,130,6.0,1000,25,11
0,120,80,135,6.5,900,30,11
0,125,80,135,6.5,900,30,11
0,130,80,135,6.5,900,30,11
0,135,80,135,6.5,900,30,11
0,140,80,135,6.5,900,30,11
0,145,80,135,6.5,900,30,11
0,150,80,135,6.5,900,30,11
0,120,85,140,7.0,1000,35,11
0,125,85,140,7.0,1000,35,11
0,130,85,140,7.0,1000,35,11
0,135,85,140,7.0,1000,35,11
0,140,85,140,7.0,1000,35,11
0,145,85,140,7.0,1000,35,11
0,150,85,140,7.0,1000,35,11
0,120,90,145,6.0,900,20,11
0,125,90,145,6.0,900,20,11
0,130,90,145,6.0,900,20,11
0,135,90,145,6.0,900,20,11
0,140,90,145,6.0,900,20,11
0,145,90,145,6.0,900,20,11
0,150,90,145,6.0,900,20,11
0,40,40,60,5.5,900,20,1
0,45,40,60,5.5,900,20,1
0,50,40,60,5.5,900,20,1
0,55,40,60,5.5,900,20,1
0,60,40,60,5.5,900,20,1
0,40,45,65,6.0,1000,25,1
0,45,45,65,6.0,1000,25,1
0,50,45,65,6.0,1000,25,1
0,55,45,65,6.0,1000,25,1
0,60,45,65,6.0,1000,25,1
0,40,50,70,6.5,900,30,1
0,45,50,70,6.5,900,30,1
0,50,50,70,6.5,900,30,1
0,55,50,70,6.5,900,30,1
0,60,50,70,6.5,900,30,1
0,40,55,75,5.5,1000,35,1
0,45,55,75,5.5,1000,35,1
0,50,55,75,5.5,1000,35,1
0,55,55,75,5.5,1000,35,1
0,60,55,75,5.5,1000,35,1
0,40,60,80,6.0,900,20,1
0,45,60,80,6.0,900,20,1
0,50,60,80,6.0,900,20,1
0,55,60,80,6.0,900,20,1
0,60,60,80,6.0,900,20,1
0,40,40,65,6.5,1000,25,1
0,45,40,65,6.5,1000,25,1
0,50,40,65,6.5,1000,25,1
0,55,40,65,6.5,1000,25,1
0,60,40,65,6.5,1000,25,1
0,40,45,70,5.5,900,30,1
0,45,45,70,5.5,900,30,1
0,50,45,70,5.5,900,30,1
0,55,45,70,5.5,900,30,1
0,60,45,70,5.5,900,30,1
0,40,50,75,6.0,1000,35,1
0,45,50,75,6.0,1000,35,1
0,50,50,75,6.0,1000,35,1
0,55,50,75,6.0,1000,35,1
0,60,50,75,6.0,1000,35,1
0,40,55,80,6.5,900,20,1
0,45,55,80,6.5,900,20,1
0,50,55,80,6.5,900,20,1
0,55,55,80,6.5,900,20,1
0,60,55,80,6.5,900,20,1
0,40,60,60,5.5,1000,25,1
0,45,60,60,5.5,1000,25,1
0,50,60,60,5.5,1000,25,1
0,55,60,60,5.5,1000,25,1
0,60,60,60,5.5,1000,25,1
0,40,40,70,6.0,900,30,1
0,45,40,70,6.0,900,30,1
0,50,40,70,6.0,900,30,1
0,55,40,70,6.0,900,30,1
0,60,40,70,6.0,900,30,1
0,40,45,75,6.5,1000,35,1
0,45,45,75,6.5,1000,35,1
0,50,45,75,6.5,1000,35,1
0,55,45,75,6.5,1000,35,1
0,60,45,75,6.5,1000,35,1
0,40,50,80,5.5,900,20,1
0,45,50,80,5.5,900,20,1
0,50,50,80,5.5,900,20,1
0,55,50,80,5.5,900,20,1
0,60,50,80,5.5,900,20,1
0,40,55,60,6.0,1000,25,1
0,45,55,60,6.0,1000,25,1
0,50,55,60,6.0,1000,25,1
0,55,55,60,6.0,1000,25,1
0,60,55,60,6.0,1000,25,1
0,40,60,65,6.5,900,30,1
0,45,60,65,6.5,900,30,1
0,50,60,65,6.5,900,30,1
0,55,60,65,6.5,900,30,1
0,60,60,65,6.5,900,30,1
0,40,40,75,5.5,1000,35,1
0,45,40,75,5.5,1000,35,1
0,50,40,75,5.5,1000,35,1
0,55,40,75,5.5,1000,35,1
0,60,40,75,5.5,1000,35,1
0,40,45,80,6.0,900,20,1
0,45,45,80,6.0,900,20,1
0,50,45,80,6.0,900,20,1
0,55,45,80,6.0,900,20,1
0,60,45,80,6.0,900,20,1
0,40,50,60,6.5,1000,25,1
0,45,50,60,6.5,1000,25,1
0,50,50,60,6.5,1000,25,1
0,55,50,60,6.5,1000,25,1
0,60,50,60,6.5,1000,25,1
0,40,55,65,5.5,900,30,1
0,45,55,65,5.5,900,30,1
0,50,55,65,5.5,900,30,1
0,55,55,65,5.5,900,30,1
0,60,55,65,5.5,900,30,1
0,40,60,70,6.0,1000,35,1
0,45,60,70,6.0,1000,35,1
0,50,60,70,6.0,1000,35,1
0,55,60,70,6.0,1000,35,1
0,60,60,70,6.0,1000,35,1
0,40,40,80,6.5,900,20,1
0,45,40,80,6.5,900,20,1
0,50,40,80,6.5,900,20,1
0,55,40,80,6.5,900,20,1
0,60,40,80,6.5,900,20,1
0,40,45,60,5.5,1000,25,1
0,45,45,60,5.5,1000,25,1
0,50,45,60,5.5,1000,25,1
0,55,45,60,5.5,1000,25,1
0,60,45,60,5.5,1000,25,1
0,40,50,65,6.0,900,30,1
0,45,50,65,6.0,900,30,1
0,50,50,65,6.0,900,30,1
0,55,50,65,6.0,900,30,1
0,60,50,65,6.0,900,30,1
0,40,55,70,6.5,1000,35,1
0,45,55,70,6.5,1000,35,1
0,50,55,70,6.5,1000,35,1
0,55,55,70,6.5,1000,35,1
0,60,55,70,6.5,1000,35,1
0,40,60,75,5.5,900,20,1
0,45,60,75,5.5,900,20,1
0,50,60,75,5.5,900,20,1
0,55,60,75,5.5,900,20,1
0,60,60,75,5.5,900,20,1
4,50,50,40,5.5,900,20,13
4,55,50,40,5.5,900,20,13
4,60,50,40,5.5,900,20,13
4,50,55,45,6.0,1000,25,13
4,55,55,45,6.0,1000,25,13
4,60,55,45,6.0,1000,25,13
4,50,60,50,6.5,900,30,13
4,55,60,50,6.5,900,30,13
4,60,60,50,6.5,900,30,13
4,50,50,45,7.0,1000,20,13
4,55,50,45,7.0,1000,20,13
4,60,50,45,7.0,1000,20,13
4,50,55,50,7.5,900,25,13
4,55,55,50,7.5,900,25,13
4,60,55,50,7.5,900,25,13
4,50,60,40,5.5,1000,30,13
4,55,60,40,5.5,1000,30,13
4,60,60,40,5.5,1000,30,13
4,50,50,50,6.0,900,20,13
4,55,50,50,6.0,900,20,13
4,60,50,50,6.0,900,20,13
4,50,55,40,6.5,1000,25,13
4,55,55,40,6.5,1000,25,13
4,60,55,40,6.5,1000,25,13
4,50,60,45,7.0,900,30,13
4,55,60,45,7.0,900,30,13
4,60,60,45,7.0,900,30,13
0,60,40,40,6.0,500,15,15
0,65,40,40,6.0,500,15,15
0,70,40,40,6.0,500,15,15
0,75,40,40,6.0,500,15,15
0,80,40,40,6.0,500,15,15
0,60,45,45,6.5,600,20,15
0,65,45,45,6.5,600,20,15
0,70,45,45,6.5,600,20,15
0,75,45,45,6.5,600,20,15
0,80,45,45,6.5,600,20,15
0,60,50,50,7.0,700,25,15
0,65,50,50,7.0,700,25,15
0,70,50,50,7.0,700,25,15
0,75,50,50,7.0,700,25,15
0,80,50,50,7.0,700,25,15
0,60,55,55,7.5,500,15,15
0,65,55,55,7.5,500,15,15
0,70,55,55,7.5,500,15,15
0,75,55,55,7.5,500,15,15
0,80,55,55,7.5,500,15,15
0,60,60,60,6.0,600,20,15
0,65,60,60,6.0,600,20,15
0,70,60,60,6.0,600,20,15
0,75,60,60,6.0,600,20,15
0,80,60,60,6.0,600,20,15
0,60,40,45,6.5,700,25,15
0,65,40,45,6.5,700,25,15
0,70,40,45,6.5,700,25,15
0,75,40,45,6.5,700,25,15
0,80,40,45,6.5,700,25,15
0,60,45,50,7.0,500,15,15
0,65,45,50,7.0,500,15,15
